"Ano_Ref","Municipio","UF","AG001","ES001","POP_URB","AG006","AG028","ES006","ES028","FN001","FN002","FN003","FN006","FN013","FN023","FN024","FN033","FN042","FN043","FN048","FN052","FN053","FN058"
2013,"Vera Cruz","Bahia",39045,4809,38956,5042.98,5277.02,308.59,154.51,9692821.48,8688332.73,770227.32,10130360.6,1056457.54,39825.95,12120335.74,12674164.42,NA,NA,NA,NA,NA,NA
2016,"Barreirinhas","Maranhão",15667,1670,24739,1994.51,721.45,115.95,65.67,3087075.05,2527392.44,559682.61,2671762.51,0,0,0,0,0,0,0,0,0,0
2016,"Paço do Lumiar","Maranhão",83185,34775,89902,9186.65,4649.41,1140.39,63.9,18149781.08,13619859.61,4529921.47,9296122.5,3548328.62,8050182.52,931544.3,8981726.82,0,0,0,0,0,0
2013,"Redenção do Gurguéia","Piauí",5332,300,5434,294.84,124.18,0,0,312975.62,302975.62,10000,419152.79,54605.8,0,0,0,0,0,0,0,0,0
2009,"Alagoinhas","Bahia",132716,7910,120270,11235,4981,359,1,13358291,13160759,197532,13013788,1721618,346940,1735567,2082507,0,0,0,0,0,0
2010,"Cabaceiras do Paraguaçu","Bahia",5391,220,4644,235.26,287.45,1.58,NA,386330,382972,3358,465222,107787,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Cachoeira","Bahia",22473,9068,16387,1259.23,302,331.82,176.43,2572151,2236504,335647,2495354,196665,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Capim Grosso","Bahia",29445,2564,20888,1195.72,445.22,71.85,NA,1947784.52,1891629.22,56155.3,1905953.42,170851.91,3725000,NA,NA,0,0,0,0,0,0
2010,"Euclides da Cunha","Bahia",38399,72,27416,1874.13,7783.9,0.24,NA,3288900,3288506,394,3528047,638560,NA,525000,NA,NA,NA,NA,NA,NA,NA
2010,"Eunápolis","Bahia",85916,2719,93413,4501.08,5279.29,105.02,NA,8102689,8012676,90013,8758510,994866,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Itajuípe","Bahia",21081,21081,16839,1166.4,255.96,0,549.64,1185864.33,1185864.33,0,1185864.31,143541.5,64456.91,0,64456.91,NA,NA,NA,0,0,0
2009,"Jiquiriçá","Bahia",6176,3141,5354,253.22,887.57,99.63,72.06,539593.48,387342.8,152250.68,664395.53,206168.94,NA,NA,NA,0,0,0,0,0,0
2009,"Paulo Afonso","Bahia",94550,4105,91484,7246.62,3052.58,277.13,22.06,11413979.7,10920113.05,493866.65,11697392.98,531783.27,NA,4252000,NA,0,0,0,0,0,0
2004,"Vera Cruz","Bahia",33452,1208,31531,4457.01,1296.02,192.02,150.1,2932304.23,2913970.27,18333.96,2947199.96,NA,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Corrente","Piauí",13318,1309,13444,1212,586,91,27,1030123.41,961035.65,69087.76,948924.38,211558.14,2881,0,2881,NA,NA,NA,NA,NA,NA
2006,"Picos","Piauí",51978,10933,54719,6923,4901,225,117,5228638.69,4814076.04,414562.65,5009126.79,1873832.96,181763.85,0,209900.67,NA,NA,NA,NA,NA,NA
2022,"Alagoinhas","Bahia",146913,58737,NA,19800,9272,1550,160,41382581.5,38097744.64,3284836.86,44442695.43,3091858.45,0,1326734.36,1326734.36,0,0,0,0,0,0
2022,"Brumado","Bahia",56222,4561,NA,3622.35,5053.25,165.68,0,19491773.05,19049590.18,442182.87,19374774.63,2356560.57,2256312.06,62033.09,2399275.82,0,0,0,0,0,0
2022,"Capim Grosso","Bahia",32022,1334,NA,1588.23,1954.55,48.22,0,8283216.31,8149802.71,133413.6,8055666.24,663927.19,2221442.34,10017068.01,12781453.53,0,0,0,0,0,0
2022,"Ilhéus","Bahia",156204,103761,NA,11094.99,5911.49,4904.99,2256.25,73143265.75,49226778.64,23916487.11,66993468.02,5256089.94,6725534.29,8366023.87,16554100.5,0,0,0,0,0,0
2022,"Piraí do Norte","Bahia",4096,4000,NA,211.9,113.89,0,0,895401.53,895401.53,0,890173.74,79808.76,43075.36,1393.06,49047.44,0,0,0,0,0,0
2022,"Xique-Xique","Bahia",37500,3500,NA,4710.91,1065,0,150,4801620.1,4801620.1,0,5222685.43,450000,0,0,372486.24,0,0,0,0,0,0
2022,"São Luís","Maranhão",962616,563330,NA,131566.58,92940.81,8984.21,3259.48,336712977.29,192043448.79,144669528.5,185688364.16,44588711.4,3475784.26,11819400.69,16779877.04,0,0,0,0,0,0
2022,"Bocaina","Piauí",2124,488,NA,270,127.14,18.74,2.75,648355.19,573407.47,74947.72,653089.81,121590.66,0,0,10048.72,0,0,0,0,0,0
2022,"Ilha Grande","Piauí",8514,6152,NA,619.19,670.79,0,0,1571386.8,1570619.53,767.27,1590206.41,497991.11,0,0,24467.58,0,0,0,0,0,0
2022,"Porto","Piauí",7340,5113,NA,559.71,566.81,173.9,159.1,2565855.61,1719333.28,846522.33,1867898.41,551055.94,0,0,28740.27,0,0,0,0,0,0
2017,"Alagoinhas","Bahia",152882,46753,136302,15700,6676,1320,3.5,24613826,23162751,1451075,27772059,2663196,803796,1693265,2834082,0,0,0,0,0,0
2019,"Bom Jesus da Lapa","Bahia",69148,22083,46947,3252,8430,1493.24,625,10853104,9000321,1852783,11774095,1417883,279194,0,279194,0,0,0,0,0,0
2020,"Brejões","Bahia",9913,14222,4916,474.06,995.75,0,NA,2106240.08,2106240.08,0,1713523.12,264597.53,67207.1,0,95034.42,0,0,0,0,0,0
2019,"Brejões","Bahia",10430,14295,4941,475.15,513.4,0,0,2034082.6,2034082.6,0,1826887.03,367473.01,956,0,956,0,0,0,0,0,0
2019,"Caculé","Bahia",20323,5300,13868,949.06,887.45,30,5.5,4064495.97,4064495.97,0,3893311.45,326539.69,0,0,0,260000,22000,378000,3e+05,0,6e+05
2018,"Castro Alves","Bahia",24500,686,16181,1121.7,206,19.02,0,3894469.85,3862188.83,32281.02,3972926.55,467297.14,0,0,0,NA,NA,NA,0,0,0
2019,"Cipó","Bahia",12690,4068,12394,667.7,321.07,0,1,2791127.95,2785125.95,4002,2949856.48,102317.94,0,0,0,50000,15000,170000,0,0,0
2018,"Gavião","Bahia",3483,4487,2497,123.58,2,0,8,685629.41,650129.41,31000,700172.02,1293,0,0,0,0,0,0,0,0,0
2021,"Glória","Bahia",10011,1572,2859,619.62,501.28,76.95,40.33,2574872.68,2191778.16,383094.52,2621555.05,250576.4,78456.76,43817.72,138337.23,0,0,0,0,0,0
2017,"Ipirá","Bahia",45260,3213,30616,2046.31,4218.41,100.01,26.91,8068921.2,7900675.94,168245.26,7964780.88,1115027.06,216515.05,0,248620.8,NA,NA,NA,0,0,0
2019,"Ituberá","Bahia",17653,1309,20708,933.35,331.61,45.74,4.35,3334038.25,3284636.64,49401.61,3354878.22,118497.38,0,0,0,NA,NA,NA,NA,NA,NA
2020,"Iuiú","Bahia",5332,4600,5340,273.07,217.26,154.63,42.23,1691695.06,996123.47,695571.59,1689146.01,52815.55,47976.11,0,73661.43,NA,NA,NA,NA,NA,NA
2019,"Iuiú","Bahia",6102,5311,5330,250.17,60.63,153.38,28.32,1575392.63,921980.32,653412.31,1610817.9,47988.46,0,4987,4987,NA,NA,NA,NA,NA,NA
2019,"Lauro de Freitas","Bahia",198440,95036,198440,23927.71,6588.48,3974.46,737.73,72818903.12,62648280.12,10170623,67633903,5098202.49,0,17126642.87,21771796.47,NA,NA,NA,NA,NA,NA
2018,"Lauro de Freitas","Bahia",195095,91150,195095,23805.1,176,4747.72,905,67601712.59,58950078.66,8651633.93,62758351.62,4520445.57,0,33307510.62,40270275.86,NA,NA,NA,0,871364.92,871364.92
2018,"Lençóis","Bahia",8646,4910,8771,459.86,69,214.83,0,3222665.59,2125985.5,1096680.09,3038281.82,72747.73,99931.04,0,99931.04,NA,NA,NA,0,0,0
2020,"Mairi","Bahia",11109,800,10699,771.49,756.95,0,0,1809113.92,1809113.92,0,1919573.22,212059.86,616257.16,0,649049.32,0,0,0,0,0,0
2019,"Muritiba","Bahia",27669,11752,18352,2333.49,1970.61,372.45,100.84,6431705.42,4774102.66,1657602.76,6269528.19,596080.69,51490,36132.74,87622.74,NA,NA,NA,NA,NA,NA
2020,"Nova Viçosa","Bahia",37605,2021,38071,1353.17,990.88,60.19,10.15,5516554.54,5425122.95,91431.59,5045281.84,449183.66,652704.11,32591.64,777777.84,NA,NA,NA,NA,NA,NA
2017,"Porto Seguro","Bahia",121689,103159,122441,5572.91,3975.74,3075.75,3523.47,36959611.9,20375777.84,16583834.06,35227862.9,2533224.71,590910.99,3451188.52,4641478.76,NA,NA,NA,0,0,0
2021,"Santa Teresinha","Bahia",7384,4352,2545,559.2,751.22,0,0,2204254.49,2204254.49,0,2292196.61,346039.81,317497.26,12750.37,342128.72,0,0,0,0,0,0
2021,"Santo Antônio de Jesus","Bahia",85258,21995,89949,6429.9,3917.37,888.07,376.36,29436826.5,26425783.64,3011042.86,30714630.84,2412313.24,1668381.93,593307.86,2375651.2,0,0,0,0,0,0
2017,"Valença","Bahia",84924,72086,71682,8085.4,2924.22,0,48.12,16474252.86,16474252.86,0,16474252.86,1142690.58,0,0,208185.71,0,0,0,0,0,0
2017,"Várzea Nova","Bahia",11006,8926,8802,434.46,550.32,297.57,12.25,2472291.45,1562223.13,910068.32,2259943.3,408211.09,0,0,0,NA,NA,NA,0,0,0
2019,"Caxias","Maranhão",128281,9100,125985,19851.5,8250,433,126.7,22433571.98,22304773.13,128798.85,22433571.98,5914174.34,130256.97,0,130256.97,0,0,0,0,0,0
2018,"Coroatá","Maranhão",52763,3778,45372,9748.38,2239.38,127.4,0,7399131.09,7378249.41,20881.68,5538427.59,1911770.16,0,0,0,0,0,0,0,0,0
2020,"São José de Ribamar","Maranhão",168143,70072,41406,22011.66,9990.95,4916.94,745.11,47545584.69,37460007.84,10085576.85,39056526.31,6990877.95,11046658.99,200449.62,11247108.61,0,0,0,0,0,0
2021,"Timon","Maranhão",159667,5446,148917,19169.8,12249.6,229.07,32.38,34489698.88,34020613.51,469085.37,33169388.73,7052632.46,4399501.6,24195762.08,32372357.15,0,0,0,0,0,0
2016,"Canápolis","Bahia",6443,3518,3477,280.89,278.38,110.51,22.2,1106059.86,765987.63,340072.23,1091139.98,95747.35,514580.62,172139.56,827173.77,NA,NA,NA,388850.22,0,388850.22
2013,"Glória","Bahia",7733,2320,3001,473.19,402.06,0.73,NA,893758.22,890090.16,3668.06,956554.05,171436.15,0,0,7548.21,0,0,0,NA,NA,NA
2014,"Itacaré","Bahia",21426,6819,15258,1049.87,223.25,266.37,452.53,3446412.52,2603839.36,842573.16,3256631.79,223172.48,61720.67,529577.75,657765.69,18000,0,18000,0,0,0
2015,"Ituaçu","Bahia",8253,3500,7032,414.62,19.15,0,0.25,1109864.1,1109864.1,0,1116584.05,7545.75,16392.94,18537.69,44445.17,0,0,0,0,0,0
2014,"Jequié","Bahia",161150,142037,147921,8098.73,1176.36,5461.66,1838.12,40925865.66,24815865.7,16109999.96,41949107.38,872571.02,919406.34,2288396.36,3770946.46,NA,NA,NA,NA,NA,NA
2016,"Muritiba","Bahia",26362,9723,19092,2167.59,1327.15,305.43,78.84,4513614.84,3582076.69,931538.15,4332749.6,443091.96,521273.77,877485.89,1737889.57,NA,NA,NA,22659.25,0,22659.25
2015,"Porto Seguro","Bahia",112615,94881,119249,5250.42,4133.09,2862.84,3606.84,29071684.33,16374078.32,12697606.01,27939043.19,2400079.91,139967.13,213587.27,456434.58,NA,NA,NA,0,0,0
2013,"Porto Seguro","Bahia",110345,85015,115621,4923.6,3625.94,3449.06,3609.51,22910489.66,13193531.68,9716957.98,23315320.36,1755714.89,392996.52,364243.83,1051693.89,NA,NA,NA,NA,NA,NA
2014,"Ruy Barbosa","Bahia",25172,1721,23492,1164.5,1935.78,72.77,0,3110783.56,2858878.44,251905.12,3190630.96,648940.43,90081.22,5028.59,105801.01,NA,NA,NA,NA,NA,NA
2016,"Santo Estêvão","Bahia",42640,1517,30925,2298.5,207.34,22.85,0.09,5712601.93,5686570.75,26031.18,5617146.63,670502.36,4546480.92,1611473.59,7601333.13,NA,NA,NA,0,0,0
2015,"Cedral","Maranhão",2434,2434,2434,250,200,0,25,220000,50000,40000,230000,41587.5,NA,NA,NA,0,0,0,NA,NA,NA
2016,"Codó","Maranhão",96000,10640,82768,13192.63,3621.37,0,240,8794378.92,8236538.13,557840.79,9291503.49,1478660.03,0,0,218117.33,0,0,0,0,0,0
2014,"Presidente Médici","Maranhão",6280,100,4137,400,220,0,1,490,390,50,400,25000,NA,NA,NA,0,0,0,0,0,0
2014,"Corrente","Piauí",15849,3828,16066,1436.27,1005.75,160.46,13.12,2991806.24,2565718.38,426087.86,2897927.36,316832.83,0,0,0,NA,NA,NA,0,0,0
2007,"Alagoinhas","Bahia",128628,5804,115832,9756.3,9017.92,282.13,0,10696441.26,10616961.41,79479.85,13721332.54,1324599.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Canavieiras","Bahia",27732,15893,29294,1319.4,491.72,563.27,141.89,2496215,1874015.16,622199.84,2545737.07,140464.78,NA,NA,NA,0,0,0,0,0,0
2008,"Ilhéus","Bahia",133502,77208,160361,12442.49,5030.17,3531.94,2057.98,18524134.42,13328598.39,5195536.03,18777322.62,1672881.93,0,0,0,NA,NA,NA,NA,NA,NA
2010,"Itaparica","Bahia",19581,8395,20725,1733.62,6600.14,363.59,265.06,2462306,1912048,550258,2581561,462495,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Ruy Barbosa","Bahia",23456,1548,22093,1146.72,158.7,71.3,NA,1898220,1755813,142407,2105349,646495,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Santa Rita de Cássia","Bahia",20900,3290,15006,1094.33,314,107.23,21,877287.23,788919.11,88368.12,1036782.05,146477.73,35274.5,6086,41360.5,55304,0,2007406.96,NA,NA,NA
2007,"Simões Filho","Bahia",70743,22142,97624,0,37.65,1077.07,147,13457889.92,12155250.24,1302639.68,12576450.95,461498.81,0,0,0,NA,NA,NA,NA,NA,NA
2008,"Vera Cruz","Bahia",60634,6902,34714,5108.24,4660.27,328.52,127.44,5186263.1,4770025.68,416237.42,5864371.06,1131174.69,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Jatobá","Maranhão",2699,4230,3857,535.39,221.61,142,20,147740.59,135740.59,12000,145031.58,81997.53,0,0,0,32000,12000,76000,0,0,0
2005,"Simões Filho","Bahia",102033,49931,87938,12004,4177,1161.7,316,8855688.71,8130056.34,725632.37,7399872.83,122496.44,0,132000,132000,NA,NA,NA,NA,NA,NA
2002,"Teixeira de Freitas","Bahia",99632,5203,102903,3880.3,NA,185.9,NA,2934051.91,2881502.34,52549.57,3181139.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002,"Imperatriz","Maranhão",191016,66001,219212,40836.4,NA,4410.2,NA,11559922,8788050,2771872,10881925,1998410,185000,0,185000,NA,NA,NA,NA,NA,NA
1999,"Carolina","Maranhão",16950,750,13737,1119.33,NA,NA,NA,392182.6,392182.6,0,427242.04,49456.86,6652.14,0,6652.14,NA,NA,NA,NA,NA,NA
2022,"Belmonte","Bahia",14886,11597,NA,520.42,313.22,492.87,161.97,4149732.44,2501836.87,1647895.57,5064239.31,272283.72,112614.48,28389.09,170134.3,0,0,0,0,0,0
2022,"Caculé","Bahia",13664,5300,NA,1055.27,1274.17,30,10.58,5070616.48,5068616.48,2000,5084816.88,569231.83,830780.27,269850.38,1224107.41,0,0,0,0,0,0
2022,"Camaçari","Bahia",286962,136106,NA,33149.25,26509.09,4053.16,2484.79,144913954.8,119288431.98,25625522.82,143992199.12,16662401.59,26268250.64,30751898.15,63206943.97,0,0,0,0,0,0
2022,"Pau Brasil","Bahia",6355,3959,NA,310.23,27.17,0,0,1684703.91,1684703.91,0,1654093.1,18849.39,46507.48,2801.29,67117.56,0,0,0,0,0,0
2022,"Serrinha","Bahia",78605,6700,NA,7831.5,10316.81,262.23,77.81,18670984.61,18123672.77,547311.84,19106106.81,4237944.28,6027483.77,171703.47,6334079.27,0,0,0,0,0,0
2022,"Teofilândia","Bahia",20575,4465,NA,1450.92,2490.27,0,NA,3334396.37,3334396.37,0,3344508.3,1145024.99,494365.14,9999.51,522167.33,0,0,0,0,0,0
2022,"Porto Franco","Maranhão",18260,1548,NA,4737.6,976.94,24.8,87.94,3542029.41,3509764.41,32265,3718494.09,992362.25,0,0,0,0,0,0,0,0,0
2022,"José de Freitas","Piauí",22711,1731,NA,2002,1455.72,42.74,26.82,5134638.88,4985802.65,148836.23,5275099.26,1242574.75,0,73663.72,154828.6,0,0,0,0,0,0
2019,"Belmonte","Bahia",15906,12466,12222,600.55,339.77,515.76,135.88,3742291.6,2263258.34,1479033.26,3283868.23,181929.51,0,352645.4,352645.4,NA,NA,NA,NA,NA,NA
2018,"Biritinga","Bahia",7203,3600,3787,580.93,874,0,0,1240408.56,1240408.56,0,1233924.66,679351.03,0,0,0,0,0,0,0,0,0
2020,"Camamu","Bahia",19659,2257,15708,1048.02,832.18,67.1,13.58,3975911.59,3783913.28,191998.31,4105742.31,207279.29,380021.39,97760.4,539424.08,NA,NA,NA,NA,NA,NA
2020,"Canavieiras","Bahia",23729,16203,24757,1069.4,386.03,582.43,143.95,7598508.5,4960643.16,2637865.34,7439908.95,215033.24,355650.73,112242.37,586672.96,NA,NA,NA,NA,NA,NA
2017,"Candeias","Bahia",79083,34887,81979,0,1223.26,1203.75,955.32,85034504,81628196.2,3406307.8,83443608.71,1673534.48,1718453.28,1032166.36,3158492.91,NA,NA,NA,0,0,0
2020,"Carinhanha","Bahia",26626,10310,12891,3023.53,816.16,771.6,18.2,3801805.13,3114560.69,687244.44,3938671.27,521921.69,57000,31962.39,144122.39,0,0,0,0,0,0
2019,"Chorrochó","Bahia",7495,2701,2740,275.17,313.75,83.88,31.65,1429993.94,1254760.96,175232.98,1409786.02,113190.09,0,8491236.55,10806123.55,NA,NA,NA,NA,NA,NA
2017,"Cruz das Almas","Bahia",56799,20258,55270,1450.6,2160.06,619.5,369.43,11255565,9292347.69,1963217.31,10803055.78,712776.92,149796.44,1035568.41,1361135.66,NA,NA,NA,0,0,0
2020,"Ipiaú","Bahia",41654,13295,41778,2178.68,1255.02,638.86,167.23,11944490.19,9865942.76,2078547.43,11636082.36,450078.67,297343.94,1110444.63,1554031.95,NA,NA,NA,NA,NA,NA
2019,"Ipirá","Bahia",45725,3129,29132,2101.74,4142.56,83.88,52.68,9105622.96,8920057.83,185565.13,8944869.92,1367554.24,905316.18,4611532.11,6774047.49,NA,NA,NA,NA,NA,NA
2018,"Itambé","Bahia",19494,937,19927,850.53,427,27.39,11,3438425.03,3366126.51,72298.52,3214293.95,127840.42,148889.8,0,148889.8,NA,NA,NA,0,0,0
2017,"Maragogipe","Bahia",27794,14733,27112,1299.51,656.7,485.17,437.67,5651126.19,4096447.81,1554678.38,5384788.22,374702.93,0,0,0,NA,NA,NA,0,0,0
2020,"Nova Canaã","Bahia",6753,8654,6753,338.14,156.87,57,456,2652839.77,1516514.52,122560,2552033.18,77100.68,19835.45,0,39132.08,0,0,0,0,0,0
2020,"Pindobaçu","Bahia",19706,3120,11224,1350,278,0,0,328001,328000,1,333000,33000,21000,0,21000,2150000,0,2150000,0,0,0
2017,"Salvador","Bahia",2637798,2330110,2953177,282309.48,191538,146711.4,36202.52,1132283087.47,652571439.07,479711648.4,952467415.25,54126747.96,48433926.67,32326603.87,128937090.37,NA,NA,NA,5223551.29,0,5223551.29
2021,"São Francisco do Conde","Bahia",40235,15816,33566,0,4888.06,583.44,485.91,10901309.18,8595919.77,2305389.41,10394546.24,1238049.34,2640811.8,324261.89,3253963.46,0,0,0,0,0,0
2018,"Serrinha","Bahia",80411,10912,49431,7326.89,3928,316.7,76,13665393.61,13226085.47,439308.14,13652564.52,3586428.73,2731496.85,327,2731892.34,NA,NA,NA,0,0,0
2021,"Valença","Bahia",84170,71447,71046,7548.28,4593.73,0,50.02,22241858.65,22241858.65,0,22327103.61,1841089.12,0,0,172309.41,0,0,0,0,0,0
2017,"Buritirana","Maranhão",14500,4500,4257,550,120,80,50,80000,75000,5000,80000,7800,NA,NA,NA,680000,5e+05,1247000,NA,NA,NA
2018,"São José de Ribamar","Maranhão",176321,98195,40779,23234,9979,5309,657,32652574,25598158,7054416,28468521,7617454,29064287,216867,29281154,0,0,0,0,0,0
2021,"São Miguel da Baixa Grande","Piauí",2456,1581,1581,140,135,0,0,54000,54000,0,54000,215000,NA,NA,NA,0,0,0,0,0,0
2012,"Barreiras","Bahia",141081,13320,127031,9405.03,3501.08,498.08,69.82,24946282.42,23902816.34,1043466.08,23576276.19,1026636.61,NA,18443000,NA,NA,NA,NA,NA,NA,NA
2013,"Cachoeira","Bahia",24936,11494,17522,1248.44,390.95,442.63,1.61,3700759.99,2889970.93,810789.06,3727277.15,211030.99,10438.95,5326654.26,5559573.99,NA,NA,NA,NA,NA,NA
2015,"Camacan","Bahia",23551,8938,26038,916.15,293.44,296.79,53.12,3952901.86,3157456.82,795445.04,3806827.26,107786.1,39942.16,45167.92,108292.7,NA,NA,NA,0,0,0
2013,"Casa Nova","Bahia",53067,21157,40928,4283.54,172.92,910,75.85,3109970.9,2428753.15,681217.75,3422121.03,237537.65,78340,0,78340,0,0,0,0,0,0
2012,"Castro Alves","Bahia",21413,706,15777,1013.53,1939.96,17.67,NA,2511750.42,2488226.87,23523.55,2222160.83,34916.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Dias d'Ávila","Bahia",58637,29422,72049,5188.69,4221.86,1369.05,227.77,9913204.38,7048017.02,2865187.36,9465550.75,998344.2,1539230.1,66685.4,1786488.54,NA,NA,NA,NA,NA,NA
2015,"Iguaí","Bahia",15614,1889,15761,655.06,456.27,55.82,2.66,2067842.85,1989252.75,78590.1,2150264.19,144884.38,4152.35,4695.61,11258,NA,NA,NA,0,0,0
2013,"Ipupiara","Bahia",7728,3961,6434,382.77,168.25,37.68,12.59,720402.86,672002.15,48400.71,693683.67,54920.18,10157.48,0,23815.42,NA,NA,NA,NA,NA,NA
2013,"Itaberaba","Bahia",61449,4917,51769,3230.33,4691.89,170.56,22.63,8995643.99,8801059.45,194584.54,9245988.43,706430.68,351751.94,3848122.24,4475926.35,NA,NA,NA,NA,NA,NA
2013,"Itamaraju","Bahia",54002,30869,52989,3036.26,2168.07,1508.37,297.96,9331118.36,7852771.79,1478346.57,8356908.45,474689.08,315127.61,268949.17,714391.25,NA,NA,NA,NA,NA,NA
2013,"Jacobina","Bahia",65715,2287,59450,3566.34,2890.43,40.07,35.55,8929352.73,8776948.43,152404.3,8853659.22,667229.11,2159616.55,997623.8,3396683.3,NA,NA,NA,NA,NA,NA
2012,"Lauro de Freitas","Bahia",171042,71646,171042,18627.86,12636.86,4166.24,2.9,38809804.32,35090134.44,3719669.88,37139200.67,1271237.75,NA,3603000,NA,NA,NA,NA,NA,NA,NA
2013,"Santa Cruz Cabrália","Bahia",18710,11014,20152,1232.38,440.77,272.01,472.32,4128273.02,2906039.69,1222233.33,4265383.86,231069.65,4443.34,73531.33,114475.25,NA,NA,NA,NA,NA,NA
2016,"São Félix","Bahia",9500,8635,10037,880.01,527.91,281.37,12.73,1781233.79,1006594.79,774639,1566322.88,164184.7,13427.56,7020.78,25713.46,NA,NA,NA,0,0,0
2015,"Bacabal","Maranhão",95576,7641,79917,7245,4220,345,26,6438393.03,6274761.97,163631.06,7611225.86,1565482.44,232098.46,0,232098.46,0,0,0,0,0,0
2013,"Imperatriz","Maranhão",219489,63015,238303,35065.05,13266.75,8932.21,65.42,36301596.27,25592012.16,10709584.11,29454435.77,3739308.57,533441.49,0,533441.49,0,0,0,0,0,0
2010,"Adustina","Bahia",8168,5572,5572,345.73,1197.99,0,NA,477105,477105,0,531118,190696,0,0,0,NA,NA,NA,NA,NA,NA
2010,"Botuporã","Bahia",4813,3924,4076,278.82,0.66,0,NA,464223,464223,0,516852,5665,0,0,0,NA,NA,NA,NA,NA,NA
2008,"Camacan","Bahia",26050,3177,24480,1240.35,375.95,17.93,36.79,1870646.97,1848960.61,21686.36,2269697.13,101560.01,0,0,0,NA,NA,NA,NA,NA,NA
2009,"Caturama","Bahia",3763,1731,1731,202,0.36,NA,NA,254414.42,254414.42,NA,266903.5,13624.98,0,0,0,0,0,0,0,0,0
2010,"Itamaraju","Bahia",53269,23330,49785,3111.21,2250.1,NA,92.35,NA,5331755,NA,5764555,434719,NA,12931000,12931000,NA,NA,NA,NA,NA,NA
2011,"Juazeiro","Bahia",180912,115335,162234,17914,8523,2862,532,17004791.54,13118144.25,3886647.29,18078270.06,2393260.64,1023644.36,174991.36,1695898.66,0,0,0,0,0,0
2010,"Lafaiete Coutinho","Bahia",2292,1200,2104,91.11,513.05,0,0,186301,186301,0,219867,129720,0,14880,14880,NA,NA,NA,NA,NA,NA
2005,"Eunápolis","Bahia",91883,4836,87165,4379.12,5228.62,122.2,0.7,4909334.68,4851937.25,57397.43,4302920.8,877830.47,0,0,0,NA,NA,NA,NA,NA,NA
2006,"São Francisco do Conde","Bahia",17870,7058,25574,2241,155.87,229,87,2180722.36,1885156.21,295566.14,2246125.18,246544.7,0,0,0,NA,NA,NA,NA,NA,NA
2004,"Codó","Maranhão",78075,11300,76946,7215.85,1633.17,NA,2887,2230594.9,2046727.44,183867.46,2230594.9,658733.71,99181.94,0,111161.94,NA,NA,NA,NA,NA,NA
2022,"Barra do Choça","Bahia",26571,402,NA,1358.14,643.63,12.79,2.02,6431829.68,6392936.6,38893.08,5737133.11,786675.46,563522.55,9765738.82,11160470.44,0,0,0,0,0,0
2022,"Mata de São João","Bahia",35952,19049,NA,4760.73,3386.77,1618.74,2156.32,32836230.89,20283067.69,12553163.2,31530171.56,3498188.65,3218630.16,483737.96,3856915.7,0,0,0,0,0,0
2022,"Una","Bahia",11326,1770,NA,730.12,348.68,75.4,20.26,3296470.18,3060336.81,236133.37,3353197.22,205816.77,109433.06,64467.3,208398.67,0,0,0,0,0,0
2021,"Barra do Choça","Bahia",23169,339,19858,1298.31,1013.37,12.44,1.65,5585398.58,5553196.25,32202.33,5345149.63,581175.06,393459.37,649659.76,1145075.38,0,0,0,0,0,0
2019,"Campo Formoso","Bahia",31335,2718,26576,1238.09,978.12,56.48,22.27,5350754.79,5245872.25,104882.54,5219730.41,693837.31,3631373.29,0,3631373.29,NA,NA,NA,NA,NA,NA
2018,"Canápolis","Bahia",7130,3440,3331,307.76,273,102.74,24,1271307.11,883243.47,388063.64,1217392.02,241032.18,0,0,0,NA,NA,NA,0,0,0
2019,"Casa Nova","Bahia",71969,30000,41607,8300,250,0,95,3437920.02,2689235.9,690393.03,4268978.85,103000,0,0,0,0,0,0,NA,NA,NA
2018,"Fátima","Bahia",17601,8000,6896,1288.26,1267,0,0,2610504.49,2610504.49,0,2579819.18,600425.76,0,0,0,0,0,0,0,0,0
