"Ano_Ref","Municipio","UF","AG001","ES001","POP_URB","AG006","AG028","ES006","ES028","FN001","FN002","FN003","FN006","FN013","FN023","FN024","FN033","FN042","FN043","FN048","FN052","FN053","FN058","nat_jur"
2015,"Santo Antônio de Jesus","BA",98695,17411,88505,5380.02,3879.09,573.89,84.66,17926528.47,16873016.56,1053511.91,18147885.63,1096463.3,507580.2,442654.63,1193444.27,NA,NA,NA,0,0,0,""
2019,"Santo Antônio de Jesus","BA",101512,25608,88474,5675.85,5422.73,831.47,215.77,27179639.11,24625604.2,2554034.91,26333222.61,1706441.44,5484278.52,924949.97,6970952.37,NA,NA,NA,NA,NA,NA,""
2015,"Santo Estêvão","BA",41856,440,30763,2247.59,3866.4,16.12,0.08,4866082.32,4853351.92,12730.4,5022241.73,658851.62,8103722.4,1879194.41,11835741.11,NA,NA,NA,0,0,0,""
2007,"Santo Estêvão","BA",25114,472,23558,1390.99,4229.97,18.53,NA,1587439.38,1580908.06,6531.32,1637180.69,738093.88,128000,0,128000,NA,NA,NA,NA,NA,NA,""
2014,"Santo Estêvão","BA",41775,438,30480,2048.58,3876.54,15.08,0,4441361.62,4429323.61,12038.01,4810528.97,576022.94,13086876.38,1007.18,14559079.55,NA,NA,NA,NA,NA,NA,""
2009,"Santo Estêvão","BA",34350,475,24787,1667.99,4246.94,18.2,NA,2216746.12,2208038.6,8707.52,2372324.8,653888.7,328000,NA,NA,0,0,0,0,0,0,""
2018,"Santo Estêvão","BA",43684,5029,30312,2430.82,5553,166.37,24,7628653.82,7177775.42,450878.4,7327787.44,592459.95,0,0,0,NA,NA,NA,0,0,0,""
2016,"Santo Estêvão","BA",42640,1517,30925,2298.5,207.34,22.85,0.09,5712601.93,5686570.75,26031.18,5617146.63,670502.36,4546480.92,1611473.59,7601333.13,NA,NA,NA,0,0,0,""
2022,"Santo Estêvão","BA",30193,4583,NA,2841.51,4144.15,251.35,75.45,10759014.01,9771615.8,987398.21,11053455.99,1179874.18,1512750.11,80361.22,1645480.46,0,0,0,0,0,0,""
2020,"Santo Estêvão","BA",31220,4467,30807,2796.24,3801.92,191.36,58.19,10028208.62,9246337.5,781871.12,9587312.74,721183.27,1065545.05,1618788.53,2819105.36,NA,NA,NA,NA,NA,NA,""
2019,"Santo Estêvão","BA",44530,5470,30564,2490.88,3223.11,165.66,76.7,8707190.97,8112104.29,595086.68,8243901.94,703305.84,0,0,0,NA,NA,NA,NA,NA,NA,""
2010,"Santo Estêvão","BA",36156,457,27690,1760.98,4746.82,18.73,NA,2632094,2624157,7937,2915557,635797,290000,NA,NA,NA,NA,NA,NA,NA,NA,""
2021,"Santo Estêvão","BA",31438,4462,31036,2999.35,5444.03,246.52,76.89,10124380.88,9155655.65,968725.23,10321844.31,1194592.69,970983.58,10253.33,1070273.55,0,0,0,0,0,0,""
2011,"Santo Estêvão","BA",39444,461,27989,1840.85,5056.35,15.83,0,3204447,3196195,8252,3291683,559231,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2013,"Santo Estêvão","BA",41843,453,30180,2128.35,3932.65,15.42,NA,4525847.99,4515025.07,10822.92,4499241.06,597989.09,8751288.06,0,9192484.43,NA,NA,NA,NA,NA,NA,""
2017,"Santo Estêvão","BA",43158,4728,31170,2477.83,3613,73.03,0,6408236.58,6258738.49,149498.09,6420152.33,591392.06,160557.5,171423.78,381208.84,NA,NA,NA,0,0,0,""
2012,"Santo Estêvão","BA",41716,479,28278,2044.9,610.09,15.78,NA,3994405.92,3971956.06,22449.86,3983027.14,151220.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2008,"Santo Estêvão","BA",30675,468,24525,1466.69,4049.84,18.23,0,1866592.29,1859465.51,7126.78,1998674.3,643428.07,1621000,0,1621000,NA,NA,NA,NA,NA,NA,""
2022,"São Félix","BA",7113,6623,NA,849.47,711.93,232.95,34.07,2374662.63,1342299.03,1032363.6,2430618.37,208806.18,311038.3,64806.19,405740.72,0,0,0,0,0,0,""
2020,"São Félix","BA",9515,8820,9701,760.28,563.08,236.43,0,2182694.12,1241998.35,940695.77,2175591.22,252666.66,68766.77,53402.18,161840.99,NA,NA,NA,NA,NA,NA,""
2011,"São Félix","BA",8440,7464,9285,358.05,0,253.6,21.99,1104003,780215,323788,1150967,110833,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2006,"São Félix","BA",8404,2344,9461,672.61,675.07,16,44,477342.74,442675.04,34667.69,528453.51,94488.83,0,0,0,NA,NA,NA,NA,NA,NA,""
2017,"São Félix","BA",9343,8450,10062,859.7,603.74,193.82,102.53,1969497.67,1108234.99,861262.68,1857169.9,196408.21,0,0,0,NA,NA,NA,0,0,0,""
2012,"São Félix","BA",8450,7935,9305,358.1,648.63,295.55,21.91,1336600.45,876723.01,459877.44,1320898.9,461691.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2008,"São Félix","BA",9004,4980,10566,380.03,42.19,159.42,41.07,673036.84,553618.32,119418.52,722170.34,110252.6,0,0,0,NA,NA,NA,NA,NA,NA,""
2009,"São Félix","BA",9311,5962,10712,389.42,0.84,188.41,44.53,787114.2,626633.63,160480.57,841715.39,107672.35,NA,670000,NA,0,0,0,0,0,0,""
2018,"São Félix","BA",9140,8222,9672,842.1,576,280.44,57,2116498.2,2116498.2,0,2142108.97,157709.31,0,0,0,NA,NA,NA,0,0,0,""
2016,"São Félix","BA",9500,8635,10037,880.01,527.91,281.37,12.73,1781233.79,1006594.79,774639,1566322.88,164184.7,13427.56,7020.78,25713.46,NA,NA,NA,0,0,0,""
2013,"São Félix","BA",9875,8811,9860,664.57,636.14,288.46,276.37,1460128.36,921594.93,538533.43,1349945.06,101779.45,3414.15,942.77,25256.08,NA,NA,NA,NA,NA,NA,""
2010,"São Félix","BA",8686,6469,9265,398.3,NA,220.87,23.39,934977,700838,234139,945758,113335,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2021,"São Félix","BA",9526,8805,9716,778.27,582.21,242.72,25.55,2237649.84,1264057.85,973591.99,2295879.77,214786.59,135602.32,28508.94,190770.54,0,0,0,0,0,0,""
2019,"São Félix","BA",9057,8174,9687,826.69,0,238.6,54.55,2132452.94,1222137.52,910315.42,2149341.6,265915.36,0,0,0,NA,NA,NA,NA,NA,NA,""
2007,"São Félix","BA",8706,4177,10113,672.42,NA,117,36,565036.67,484740.37,80296.3,589813.68,114717.22,0,0,0,NA,NA,NA,NA,NA,NA,""
2014,"São Félix","BA",9683,8711,9890,672.22,645.97,228.26,32.7,1578408.19,973976.79,604431.4,1461960.94,83375.77,26603.28,20220.43,52087.12,NA,NA,NA,NA,NA,NA,""
2015,"São Félix","BA",9489,8659,9918,811.43,496.11,262.6,10.58,1660142.06,943450.75,716691.31,1521099.25,200244.9,7239.95,8187.17,19629.22,NA,NA,NA,0,0,0,""
2020,"São Francisco do Conde","BA",40239,15408,33220,0.01,5460.28,548.87,524.59,10912384.25,8680073.05,2232311.2,10157412.62,581339.75,4170463.63,78900,5197684.13,NA,NA,NA,NA,NA,NA,""
2007,"São Francisco do Conde","BA",23930,6547,23930,0,158.77,238.26,74,2373050.63,2031064.45,341986.18,2536033.61,262909.88,0,0,0,NA,NA,NA,NA,NA,NA,""
2017,"São Francisco do Conde","BA",40220,14027,33200,0,660.56,585.1,545.19,9723355.88,7848920,1874435.88,8575863.24,645257.39,51874.98,0,59567.22,NA,NA,NA,0,0,0,""
2011,"São Francisco do Conde","BA",33713,9786,27828,2480.77,200.64,399.63,95.69,5594112,5032018,562094,5672523,324661,1778000,0,1778000,NA,NA,NA,NA,NA,NA,""
2004,"São Francisco do Conde","BA",17230,505,24450,2083.3,85.23,46.77,43.1,2873108.25,2873108.25,0,1557696.29,NA,2804,0,2804,NA,NA,NA,NA,NA,NA,""
2008,"São Francisco do Conde","BA",32989,7358,25045,2396.71,178.42,309.71,112.39,3145455.15,2682515.76,462939.39,3236949.82,295598.12,0,3956000,3956000,NA,NA,NA,NA,NA,NA,""
2019,"São Francisco do Conde","BA",39802,14707,32855,0,316.91,549,303.76,10944538.59,8686813.02,2257725.57,10071510.41,654081.33,0,56551.99,56551.99,NA,NA,NA,NA,NA,NA,""
2014,"São Francisco do Conde","BA",38838,12542,32059,4289.76,3135.59,523.85,465.55,7450121.77,6419352.76,1030769.01,7149710.42,594303.19,191357.76,1123377.45,1481821.58,NA,NA,NA,NA,NA,NA,""
2015,"São Francisco do Conde","BA",39329,14044,32464,4435.32,3262.87,594.93,299.45,7963813,6649203.7,1314609.3,7903825,927800.84,202149.9,1735952.23,2263289.46,NA,NA,NA,0,0,0,""
2018,"São Francisco do Conde","BA",39338,14268,32472,0,282,603.99,566,10442460.4,8352720.64,2089739.76,10064964.61,448872.57,504714.78,0,504714.78,NA,NA,NA,0,0,0,""
2010,"São Francisco do Conde","BA",33183,8614,27391,2485.61,187.66,362.77,109.54,4524377,4005485,518892,4771868,288379,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2012,"São Francisco do Conde","BA",34226,10861,28252,2607.71,2867.32,452.13,151.51,6728470.64,5987805.6,740665.04,6982923.89,131408.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
2016,"São Francisco do Conde","BA",39790,13335,32845,4327.67,3134.77,619.92,302.39,8555208.64,6940825.4,1614383.24,7719497.53,882497.62,1563716.96,199230.45,2101137.15,NA,NA,NA,0,0,0,""
2006,"São Francisco do Conde","BA",17870,7058,25574,2241,155.87,229,87,2180722.36,1885156.21,295566.14,2246125.18,246544.7,0,0,0,NA,NA,NA,NA,NA,NA,""
2005,"São Francisco do Conde","BA",18300,694,25021,2018,2469,197.9,107,1525212.04,1525212.04,0,1704056.74,79068.59,0,0,0,NA,NA,NA,NA,NA,NA,""
2022,"São Francisco do Conde","BA",38476,14546,NA,0,2016.33,586.91,524.59,11180755.14,8715149.62,2465605.52,10974364.57,1510768.86,1069644.06,69863.79,1222549.44,0,0,0,0,0,0,""
2013,"São Francisco do Conde","BA",36677,11165,30275,4320.53,3016.41,462.49,140.27,7179275.43,6371010.22,808265.21,7009212.19,595669.78,1122159.53,2742055.63,4119341.53,NA,NA,NA,NA,NA,NA,""
2009,"São Francisco do Conde","BA",34348,8353,25430,2452.49,171.88,344.01,92.49,3621311.26,3150097.24,471214.02,3854448.32,264930.85,131000,104000,235000,0,0,0,0,0,0,""
2021,"São Francisco do Conde","BA",40235,15816,33566,0,4888.06,583.44,485.91,10901309.18,8595919.77,2305389.41,10394546.24,1238049.34,2640811.8,324261.89,3253963.46,0,0,0,0,0,0,""
2016,"São Gonçalo dos Campos","BA",28660,2903,18663,1647.36,1703.29,112.49,1.22,4354036.29,4189506.8,164529.49,3805532.59,684438.1,11677.51,3620.69,18775.76,NA,NA,NA,0,0,0,""
2021,"São Gonçalo dos Campos","BA",29001,2429,19000,1900.69,2660.89,79.7,20.44,6729956.98,6536343.71,193613.27,11434177.06,1191383.68,6294671.98,5419.58,6744591.33,0,0,0,0,0,0,""
2013,"São Gonçalo dos Campos","BA",26083,1598,18170,1499.45,1507.51,15.86,NA,3002349.53,2956961.6,45387.93,2660395.06,262527.57,9836,0,42350.28,NA,NA,NA,NA,NA,NA,""
2019,"São Gonçalo dos Campos","BA",30253,2749,18621,1776.94,2032.3,64.7,12.55,5915876.99,5761824.62,154052.37,6142117.64,1122231.14,0,0,0,NA,NA,NA,NA,NA,NA,""
2014,"São Gonçalo dos Campos","BA",27161,2087,18403,1523.05,1611.74,82.16,40.32,3150131.07,3038619.04,111512.03,3214590.14,349048.38,68510,4846.13,81602.02,NA,NA,NA,NA,NA,NA,""
2018,"São Gonçalo dos Campos","BA",30230,2742,18417,1774.4,1268,74.73,0,5205913.89,5061135.98,144777.91,5150523.95,396295,0,0,0,NA,NA,NA,0,0,0,""
2022,"São Gonçalo dos Campos","BA",29939,2468,NA,1829.42,1973.98,81.17,17.21,7118432.97,6900822.47,217610.5,11786327.87,1223393.08,1748458.54,24599.28,1961549.91,0,0,0,0,0,0,""
2017,"São Gonçalo dos Campos","BA",28796,2825,18853,1709.75,1153.74,78.22,0,4537177.1,4402222.66,134954.44,4183119.91,870048.05,15000,0,17224.27,NA,NA,NA,0,0,0,""
2015,"São Gonçalo dos Campos","BA",27956,2852,18623,1562.76,1652.36,87.49,0.92,3531913.8,3386591.4,145322.4,3425814.2,701683.8,3733.72,4222.21,10123,NA,NA,NA,0,0,0,""
2020,"São Gonçalo dos Campos","BA",28765,2502,18815,1952.69,1797.93,75.06,0,6226961.69,6040792.75,186168.94,11379844.28,1290505.34,2406996.74,0,2843030.5,NA,NA,NA,NA,NA,NA,""
2015,"São Miguel das Matas","BA",4180,3875,3875,172.96,215.89,0,NA,546489.06,526489.06,20000,574516.5,74994.31,446.15,504.52,1209.62,20000,50000,91000,0,0,0,"Administração pública direta"
2017,"São Sebastião do Passé","BA",31828,2656,35998,1439.62,2232.44,69.29,0,5230316.07,5146691.22,83624.85,5112276.87,978614.23,0,0,0,NA,NA,NA,0,0,0,""
2016,"São Sebastião do Passé","BA",32440,38531,35867,1986.3,2491.94,39.22,NA,4912831.7,4567881.93,344949.77,4894585.58,842207.35,238551.94,16390.55,300466.94,150000,2e+05,670000,0,0,0,"Administração pública direta"
2019,"São Sebastião do Passé","BA",31010,2406,34799,1763.31,2244.67,54.56,10.66,5853087.76,5768190.6,84897.16,6066453.25,882839.06,0,0,0,NA,NA,NA,NA,NA,NA,""
2022,"São Sebastião do Passé","BA",32989,2110,NA,1973.53,2732.82,60.85,6.64,7004966.85,6908033.5,96933.35,6866950.24,1778049.86,3397845.53,60728.65,3494171.25,0,0,0,0,0,0,""
2020,"São Sebastião do Passé","BA",35758,2334,34901,1916.19,416.17,255.21,5.74,6453041.83,6361623.3,91418.53,6481705.57,1047319.18,2344645.59,0,2458763.32,NA,NA,NA,NA,NA,NA,""
2018,"São Sebastião do Passé","BA",31545,2526,34692,1809.44,2223,154.66,0,5701017.48,5615939.71,85077.77,5785652.67,909357.41,0,0,0,NA,NA,NA,0,0,0,""
2015,"São Sebastião do Passé","BA",31196,1508,35727,1842.23,1398.2,19.29,12.64,4114015.64,4093516.94,20498.7,4117771.55,703238.83,16902.22,19113.59,45825.94,NA,NA,NA,0,0,0,""
2014,"São Sebastião do Passé","BA",30245,602,35578,1665.65,1293.68,5.44,20.93,3714148.43,3710495.08,3653.35,3812413.29,506540.3,104521.58,1401.29,117829.55,NA,NA,NA,NA,NA,NA,""
2021,"São Sebastião do Passé","BA",35791,2331,34998,1937.17,3668.98,89.59,5.16,6280948.53,6189244.91,91703.62,6569529.88,1398354.39,2311969.99,46398.82,2430666.28,0,0,0,0,0,0,""
2012,"Saúde","BA",9068,5334,6689,258.98,178.21,0,0,687767.91,687767.91,0,768559.11,61590.95,NA,NA,NA,0,0,0,0,0,0,"Administração pública direta"
2022,"Saúde","BA",8156,230,NA,515.77,279.97,0.11,0,1898393.48,1897255.48,1138,2041464.18,115951.84,287771.57,4084.52,329199.34,0,0,0,0,0,0,""
2013,"Saúde","BA",8770,5800,7094,243.04,259.21,0,0,881311.86,881311.86,0,792914.1,62210.52,2287.51,0,13710.85,0,0,0,0,0,0,"Administração pública direta"
2015,"Senhor do Bonfim","BA",79416,44427,62912,3779.41,8512.02,89.42,6683.1,11685622.99,11593835.55,91787.44,11679232.42,2268836.87,6729243.89,1362231.23,9573073.76,0,120000,120000,149414.21,0,149414.21,"Administração pública direta"
2018,"Senhor do Bonfim","BA",78588,5679,60791,1118.54,4056,172.61,146,15270216.11,15053643.47,216572.64,14994830.43,2433010.99,2221200.1,192378.93,2486764.64,NA,NA,NA,0,0,0,""
2021,"Senhor do Bonfim","BA",72747,5101,61738,1671.8,8849.49,143.73,127.21,18768304.74,18498534.72,269770.02,19010662.35,4030290.39,4383089.24,11348233.8,16248215.4,0,0,0,0,0,0,""
2014,"Senhor do Bonfim","BA",79107,44391,62510,3907.71,8178.81,60.98,6054.59,10445484.57,10347300.44,98184.13,10684145.92,1988178.06,5786858.95,8742.59,6513561.26,0,80000,80000,0,0,0,"Administração pública direta"
2016,"Senhor do Bonfim","BA",80769,51659,62478,3155.66,6115.91,132.05,7049.9,13356555.98,13195950.5,160605.48,13175453.47,2248156.61,1731296.19,1168159.95,3694847.4,0,98000,98000,0,0,0,"Administração pública direta"
2020,"Senhor do Bonfim","BA",72199,39968,61438,1477.19,16019.22,144.63,NA,17867546.16,17595482.77,272063.39,17297282.62,2952986.81,934569.83,1670186.94,2834690.53,0,0,0,0,0,0,"Administração pública direta"
2017,"Senhor do Bonfim","BA",80107,5938,62825,852.29,9414.21,172.84,173.68,14011095.73,13804413.79,206681.94,14098401.27,2721378.13,6370990.22,4113.29,7345786.66,NA,NA,NA,0,0,0,""
